feature,importance
customerID_C00002638,0.0
customerID_C00002639,0.0
customerID_C00002640,0.0
customerID_C00002641,0.0
customerID_C00002642,0.0
customerID_C00002643,0.0
customerID_C00002644,0.0
customerID_C00002645,0.0
customerID_C00002646,0.0
customerID_C00002649,0.0
customerID_C00002650,0.0
customerID_C00002651,0.0
customerID_C00002652,0.0
customerID_C00002653,0.0
customerID_C00002654,0.0
customerID_C00002655,0.0
customerID_C00002656,0.0
customerID_C00002657,0.0
customerID_C00002658,0.0
customerID_C00002661,0.0
customerID_C00002662,0.0
customerID_C00002663,0.0
customerID_C00002664,0.0
customerID_C00002665,0.0
customerID_C00002666,0.0
customerID_C00002667,0.0
customerID_C00002669,0.0
customerID_C00002670,0.0
customerID_C00002672,0.0
customerID_C00002674,0.0
customerID_C00002675,0.0
customerID_C00002676,0.0
customerID_C00002678,0.0
customerID_C00002679,0.0
customerID_C00002680,0.0
customerID_C00002681,0.0
customerID_C00002682,0.0
customerID_C00002683,0.0
customerID_C00002684,0.0
customerID_C00002689,0.0
customerID_C00002691,0.0
customerID_C00002692,0.0
customerID_C00002693,0.0
customerID_C00002695,0.0
customerID_C00002696,0.0
customerID_C00002697,0.0
customerID_C00002698,0.0
customerID_C00002700,0.0
customerID_C00002702,0.0
customerID_C00002703,0.0
customerID_C00002704,0.0
customerID_C00002706,0.0
customerID_C00002707,0.0
customerID_C00002710,0.0
customerID_C00002711,0.0
customerID_C00002712,0.0
customerID_C00002713,0.0
customerID_C00002715,0.0
customerID_C00002716,0.0
customerID_C00002718,0.0
customerID_C00002719,0.0
customerID_C00002720,0.0
customerID_C00002721,0.0
customerID_C00002723,0.0
customerID_C00002724,0.0
customerID_C00002725,0.0
customerID_C00002726,0.0
customerID_C00002728,0.0
customerID_C00002730,0.0
customerID_C00002731,0.0
customerID_C00002733,0.0
customerID_C00002734,0.0
customerID_C00002735,0.0
customerID_C00002736,0.0
customerID_C00002738,0.0
customerID_C00002741,0.0
customerID_C00002742,0.0
customerID_C00002743,0.0
customerID_C00002744,0.0
customerID_C00002745,0.0
customerID_C00002746,0.0
customerID_C00002747,0.0
customerID_C00002748,0.0
customerID_C00002749,0.0
customerID_C00002750,0.0
customerID_C00002751,0.0
customerID_C00002752,0.0
customerID_C00002753,0.0
customerID_C00002754,0.0
customerID_C00002755,0.0
customerID_C00002756,0.0
customerID_C00002757,0.0
customerID_C00002758,0.0
customerID_C00002759,0.0
customerID_C00002760,0.0
customerID_C00002762,0.0
customerID_C00002763,0.0
customerID_C00002764,0.0
customerID_C00002765,0.0
customerID_C00002766,0.0
customerID_C00002767,0.0
customerID_C00002770,0.0
customerID_C00002772,0.0
customerID_C00002773,0.0
customerID_C00002774,0.0
customerID_C00002775,0.0
customerID_C00002776,0.0
customerID_C00002777,0.0
customerID_C00002778,0.0
customerID_C00002779,0.0
customerID_C00002780,0.0
customerID_C00002781,0.0
customerID_C00002783,0.0
customerID_C00002784,0.0
customerID_C00002785,0.0
customerID_C00002786,0.0
customerID_C00002787,0.0
customerID_C00002788,0.0
customerID_C00002789,0.0
customerID_C00002790,0.0
customerID_C00002791,0.0
customerID_C00002793,0.0
customerID_C00002794,0.0
customerID_C00002796,0.0
customerID_C00002797,0.0
customerID_C00002798,0.0
customerID_C00002800,0.0
customerID_C00002801,0.0
customerID_C00002802,0.0
customerID_C00002803,0.0
customerID_C00002804,0.0
customerID_C00002805,0.0
customerID_C00002806,0.0
customerID_C00002807,0.0
customerID_C00002808,0.0
customerID_C00002809,0.0
customerID_C00002811,0.0
customerID_C00002812,0.0
customerID_C00002813,0.0
customerID_C00002815,0.0
customerID_C00002816,0.0
customerID_C00002818,0.0
customerID_C00002820,0.0
customerID_C00002821,0.0
customerID_C00002822,0.0
customerID_C00002823,0.0
customerID_C00002824,0.0
customerID_C00002825,0.0
customerID_C00002829,0.0
customerID_C00002830,0.0
customerID_C00002831,0.0
customerID_C00002832,0.0
customerID_C00002834,0.0
customerID_C00002835,0.0
customerID_C00002837,0.0
customerID_C00002840,0.0
customerID_C00002841,0.0
customerID_C00002842,0.0
customerID_C00002843,0.0
customerID_C00002844,0.0
customerID_C00002845,0.0
customerID_C00002847,0.0
customerID_C00002848,0.0
customerID_C00002849,0.0
customerID_C00002851,0.0
customerID_C00002852,0.0
customerID_C00002853,0.0
customerID_C00002854,0.0
customerID_C00002855,0.0
customerID_C00002856,0.0
customerID_C00002857,0.0
customerID_C00002858,0.0
customerID_C00002859,0.0
customerID_C00002860,0.0
customerID_C00002861,0.0
customerID_C00002862,0.0
customerID_C00002863,0.0
customerID_C00002865,0.0
customerID_C00002866,0.0
customerID_C00002867,0.0
customerID_C00002869,0.0
customerID_C00002870,0.0
customerID_C00002871,0.0
customerID_C00002872,0.0
customerID_C00002873,0.0
customerID_C00002874,0.0
customerID_C00002875,0.0
customerID_C00002876,0.0
customerID_C00002878,0.0
customerID_C00002881,0.0
customerID_C00002882,0.0
customerID_C00002885,0.0
customerID_C00002886,0.0
customerID_C00002887,0.0
customerID_C00002888,0.0
customerID_C00002889,0.0
customerID_C00002892,0.0
customerID_C00002896,0.0
customerID_C00002897,0.0
customerID_C00002899,0.0
customerID_C00002901,0.0
customerID_C00002902,0.0
customerID_C00002903,0.0
customerID_C00002905,0.0
customerID_C00002906,0.0
customerID_C00002907,0.0
customerID_C00002909,0.0
customerID_C00002910,0.0
customerID_C00002911,0.0
customerID_C00002912,0.0
customerID_C00002913,0.0
customerID_C00002915,0.0
customerID_C00002916,0.0
customerID_C00002917,0.0
customerID_C00002918,0.0
customerID_C00002919,0.0
customerID_C00002921,0.0
customerID_C00002922,0.0
customerID_C00002923,0.0
customerID_C00002924,0.0
customerID_C00002925,0.0
customerID_C00002926,0.0
customerID_C00002927,0.0
customerID_C00002928,0.0
customerID_C00002929,0.0
customerID_C00002930,0.0
customerID_C00002931,0.0
customerID_C00002932,0.0
customerID_C00002933,0.0
customerID_C00002935,0.0
customerID_C00002936,0.0
customerID_C00002937,0.0
customerID_C00002938,0.0
customerID_C00002939,0.0
customerID_C00002940,0.0
customerID_C00002941,0.0
customerID_C00002942,0.0
customerID_C00002943,0.0
customerID_C00002944,0.0
customerID_C00002945,0.0
customerID_C00002948,0.0
customerID_C00002950,0.0
customerID_C00002951,0.0
customerID_C00002952,0.0
customerID_C00002953,0.0
customerID_C00002954,0.0
customerID_C00002955,0.0
customerID_C00002956,0.0
customerID_C00002957,0.0
customerID_C00002959,0.0
customerID_C00002960,0.0
customerID_C00002961,0.0
customerID_C00002962,0.0
customerID_C00002963,0.0
customerID_C00002964,0.0
customerID_C00002965,0.0
customerID_C00002966,0.0
customerID_C00002967,0.0
customerID_C00002968,0.0
customerID_C00002969,0.0
customerID_C00002970,0.0
customerID_C00002971,0.0
customerID_C00002973,0.0
customerID_C00002974,0.0
customerID_C00002975,0.0
customerID_C00002976,0.0
customerID_C00002977,0.0
customerID_C00002980,0.0
customerID_C00002981,0.0
customerID_C00002982,0.0
customerID_C00002984,0.0
customerID_C00002985,0.0
customerID_C00002986,0.0
customerID_C00002988,0.0
customerID_C00002989,0.0
customerID_C00002990,0.0
customerID_C00002991,0.0
customerID_C00002992,0.0
customerID_C00002993,0.0
customerID_C00002994,0.0
customerID_C00002995,0.0
customerID_C00002996,0.0
customerID_C00002997,0.0
customerID_C00002999,0.0
customerID_C00003000,0.0
customerID_C00003001,0.0
customerID_C00003003,0.0
customerID_C00003004,0.0
customerID_C00003005,0.0
customerID_C00003006,0.0
customerID_C00003007,0.0
customerID_C00003008,0.0
customerID_C00003009,0.0
customerID_C00003011,0.0
customerID_C00003012,0.0
customerID_C00003013,0.0
customerID_C00003014,0.0
customerID_C00003015,0.0
customerID_C00003016,0.0
customerID_C00003017,0.0
customerID_C00003018,0.0
customerID_C00003019,0.0
customerID_C00003020,0.0
customerID_C00003021,0.0
customerID_C00003023,0.0
customerID_C00003025,0.0
customerID_C00003026,0.0
customerID_C00003027,0.0
customerID_C00003028,0.0
customerID_C00003030,0.0
customerID_C00003032,0.0
customerID_C00003033,0.0
customerID_C00003034,0.0
customerID_C00003035,0.0
customerID_C00003036,0.0
customerID_C00003037,0.0
customerID_C00003038,0.0
customerID_C00003039,0.0
customerID_C00003040,0.0
customerID_C00003041,0.0
customerID_C00003042,0.0
customerID_C00003043,0.0
customerID_C00003044,0.0
customerID_C00003045,0.0
customerID_C00003046,0.0
customerID_C00003047,0.0
customerID_C00003048,0.0
customerID_C00003049,0.0
customerID_C00003050,0.0
customerID_C00003051,0.0
customerID_C00003052,0.0
customerID_C00003053,0.0
customerID_C00003054,0.0
customerID_C00003055,0.0
customerID_C00003056,0.0
customerID_C00003057,0.0
customerID_C00003058,0.0
customerID_C00003060,0.0
customerID_C00003062,0.0
customerID_C00003064,0.0
customerID_C00003065,0.0
customerID_C00003066,0.0
customerID_C00003067,0.0
customerID_C00003069,0.0
customerID_C00003070,0.0
customerID_C00003071,0.0
customerID_C00003073,0.0
customerID_C00003074,0.0
customerID_C00003075,0.0
customerID_C00003076,0.0
customerID_C00003077,0.0
customerID_C00003078,0.0
customerID_C00003080,0.0
customerID_C00003081,0.0
customerID_C00003082,0.0
customerID_C00003083,0.0
customerID_C00003084,0.0
customerID_C00003085,0.0
customerID_C00003086,0.0
customerID_C00003087,0.0
customerID_C00003089,0.0
customerID_C00003090,0.0
customerID_C00003091,0.0
customerID_C00003092,0.0
customerID_C00003093,0.0
customerID_C00003094,0.0
customerID_C00003095,0.0
customerID_C00003096,0.0
customerID_C00003097,0.0
customerID_C00003098,0.0
customerID_C00003099,0.0
customerID_C00003100,0.0
customerID_C00003101,0.0
customerID_C00003102,0.0
customerID_C00003103,0.0
customerID_C00003104,0.0
customerID_C00003105,0.0
customerID_C00003106,0.0
customerID_C00003107,0.0
customerID_C00003110,0.0
customerID_C00003111,0.0
customerID_C00003112,0.0
customerID_C00003113,0.0
customerID_C00003114,0.0
customerID_C00003115,0.0
customerID_C00003116,0.0
customerID_C00003117,0.0
customerID_C00003119,0.0
customerID_C00003120,0.0
customerID_C00003121,0.0
customerID_C00003122,0.0
customerID_C00003124,0.0
customerID_C00003125,0.0
customerID_C00003126,0.0
customerID_C00003127,0.0
customerID_C00003128,0.0
customerID_C00003129,0.0
customerID_C00003131,0.0
customerID_C00003132,0.0
customerID_C00003133,0.0
customerID_C00003134,0.0
customerID_C00003135,0.0
customerID_C00003136,0.0
customerID_C00003138,0.0
customerID_C00003139,0.0
customerID_C00003140,0.0
customerID_C00003141,0.0
customerID_C00003142,0.0
customerID_C00003145,0.0
customerID_C00003146,0.0
customerID_C00003147,0.0
customerID_C00003148,0.0
customerID_C00003149,0.0
customerID_C00003151,0.0
customerID_C00003153,0.0
customerID_C00003154,0.0
customerID_C00003155,0.0
customerID_C00003156,0.0
customerID_C00003158,0.0
customerID_C00003159,0.0
customerID_C00003160,0.0
customerID_C00003161,0.0
customerID_C00003162,0.0
customerID_C00003163,0.0
customerID_C00003164,0.0
customerID_C00003165,0.0
customerID_C00003166,0.0
customerID_C00003167,0.0
customerID_C00003168,0.0
customerID_C00003169,0.0
customerID_C00003170,0.0
customerID_C00003171,0.0
customerID_C00003172,0.0
customerID_C00003173,0.0
customerID_C00003174,0.0
customerID_C00003175,0.0
customerID_C00003176,0.0
customerID_C00003177,0.0
customerID_C00003178,0.0
customerID_C00003179,0.0
customerID_C00003180,0.0
customerID_C00003181,0.0
customerID_C00003182,0.0
customerID_C00003183,0.0
customerID_C00003184,0.0
customerID_C00003185,0.0
customerID_C00003186,0.0
customerID_C00003187,0.0
customerID_C00003188,0.0
customerID_C00003189,0.0
customerID_C00003190,0.0
customerID_C00003191,0.0
customerID_C00003192,0.0
customerID_C00003193,0.0
customerID_C00003194,0.0
customerID_C00003196,0.0
customerID_C00003198,0.0
customerID_C00003199,0.0
customerID_C00003200,0.0
customerID_C00003201,0.0
customerID_C00003202,0.0
customerID_C00003203,0.0
customerID_C00003204,0.0
customerID_C00003206,0.0
customerID_C00003207,0.0
customerID_C00003208,0.0
customerID_C00003209,0.0
customerID_C00003210,0.0
customerID_C00003212,0.0
customerID_C00003213,0.0
customerID_C00003214,0.0
customerID_C00003215,0.0
customerID_C00003216,0.0
customerID_C00003217,0.0
customerID_C00003218,0.0
customerID_C00003220,0.0
customerID_C00003221,0.0
customerID_C00003222,0.0
customerID_C00003223,0.0
customerID_C00003224,0.0
customerID_C00003225,0.0
customerID_C00003228,0.0
customerID_C00003229,0.0
customerID_C00003230,0.0
customerID_C00003231,0.0
customerID_C00003234,0.0
customerID_C00003236,0.0
customerID_C00003237,0.0
customerID_C00003238,0.0
customerID_C00003239,0.0
customerID_C00003240,0.0
customerID_C00003242,0.0
customerID_C00003245,0.0
customerID_C00003246,0.0
customerID_C00003247,0.0
customerID_C00003248,0.0
customerID_C00003249,0.0
customerID_C00003250,0.0
customerID_C00003251,0.0
customerID_C00003252,0.0
customerID_C00003253,0.0
customerID_C00003254,0.0
customerID_C00003255,0.0
customerID_C00003256,0.0
customerID_C00003257,0.0
customerID_C00003258,0.0
customerID_C00003259,0.0
customerID_C00003260,0.0
customerID_C00003262,0.0
customerID_C00003263,0.0
customerID_C00003264,0.0
customerID_C00003265,0.0
customerID_C00003266,0.0
customerID_C00003267,0.0
customerID_C00003269,0.0
customerID_C00003270,0.0
customerID_C00003271,0.0
customerID_C00003273,0.0
customerID_C00003274,0.0
customerID_C00003276,0.0
customerID_C00003277,0.0
customerID_C00003278,0.0
customerID_C00003280,0.0
customerID_C00003281,0.0
customerID_C00003282,0.0
customerID_C00003283,0.0
customerID_C00003288,0.0
customerID_C00003290,0.0
customerID_C00003291,0.0
customerID_C00003292,0.0
customerID_C00003293,0.0
customerID_C00003294,0.0
customerID_C00003296,0.0
customerID_C00003297,0.0
customerID_C00003298,0.0
customerID_C00003299,0.0
customerID_C00003300,0.0
customerID_C00003302,0.0
customerID_C00003303,0.0
customerID_C00003305,0.0
customerID_C00003306,0.0
customerID_C00003308,0.0
customerID_C00003309,0.0
customerID_C00003310,0.0
customerID_C00003311,0.0
customerID_C00003313,0.0
customerID_C00003314,0.0
customerID_C00003316,0.0
customerID_C00003318,0.0
customerID_C00003319,0.0
customerID_C00003320,0.0
customerID_C00003321,0.0
customerID_C00003322,0.0
customerID_C00003323,0.0
customerID_C00003324,0.0
customerID_C00003325,0.0
customerID_C00003326,0.0
customerID_C00003327,0.0
customerID_C00003328,0.0
customerID_C00003329,0.0
customerID_C00003330,0.0
customerID_C00003332,0.0
customerID_C00003333,0.0
customerID_C00003335,0.0
customerID_C00003337,0.0
customerID_C00003338,0.0
customerID_C00003339,0.0
customerID_C00003340,0.0
customerID_C00003341,0.0
customerID_C00003342,0.0
customerID_C00003343,0.0
customerID_C00003344,0.0
customerID_C00003345,0.0
customerID_C00003346,0.0
customerID_C00003347,0.0
customerID_C00003348,0.0
customerID_C00003349,0.0
customerID_C00003350,0.0
customerID_C00003351,0.0
customerID_C00003352,0.0
customerID_C00003353,0.0
customerID_C00003355,0.0
customerID_C00003358,0.0
customerID_C00003360,0.0
customerID_C00003361,0.0
customerID_C00003362,0.0
customerID_C00003363,0.0
customerID_C00003364,0.0
customerID_C00003365,0.0
customerID_C00003366,0.0
customerID_C00003368,0.0
customerID_C00003369,0.0
customerID_C00003370,0.0
customerID_C00003371,0.0
customerID_C00003372,0.0
customerID_C00003373,0.0
customerID_C00003375,0.0
customerID_C00003376,0.0
customerID_C00003377,0.0
customerID_C00003378,0.0
customerID_C00003379,0.0
customerID_C00003380,0.0
customerID_C00003384,0.0
customerID_C00003386,0.0
customerID_C00003387,0.0
customerID_C00003389,0.0
customerID_C00003391,0.0
customerID_C00003392,0.0
customerID_C00003393,0.0
customerID_C00003395,0.0
customerID_C00003396,0.0
customerID_C00003397,0.0
customerID_C00003398,0.0
customerID_C00003399,0.0
customerID_C00003402,0.0
customerID_C00003403,0.0
customerID_C00003404,0.0
customerID_C00003405,0.0
customerID_C00003406,0.0
customerID_C00003407,0.0
customerID_C00003408,0.0
customerID_C00003409,0.0
customerID_C00003410,0.0
customerID_C00003411,0.0
customerID_C00003412,0.0
customerID_C00003414,0.0
customerID_C00003415,0.0
customerID_C00003416,0.0
customerID_C00003417,0.0
customerID_C00003418,0.0
customerID_C00003419,0.0
customerID_C00003420,0.0
customerID_C00003423,0.0
customerID_C00003424,0.0
customerID_C00003425,0.0
customerID_C00003426,0.0
customerID_C00003428,0.0
customerID_C00003429,0.0
customerID_C00003430,0.0
customerID_C00003432,0.0
customerID_C00003435,0.0
customerID_C00003437,0.0
customerID_C00003439,0.0
customerID_C00003440,0.0
customerID_C00003441,0.0
customerID_C00003442,0.0
customerID_C00003443,0.0
customerID_C00003444,0.0
customerID_C00003445,0.0
customerID_C00003446,0.0
customerID_C00003447,0.0
customerID_C00003448,0.0
customerID_C00003449,0.0
customerID_C00003450,0.0
customerID_C00003451,0.0
customerID_C00003452,0.0
customerID_C00003455,0.0
customerID_C00003456,0.0
customerID_C00003459,0.0
customerID_C00003460,0.0
customerID_C00003461,0.0
customerID_C00003462,0.0
customerID_C00003464,0.0
customerID_C00003465,0.0
customerID_C00003466,0.0
customerID_C00003467,0.0
customerID_C00003468,0.0
customerID_C00003471,0.0
customerID_C00003472,0.0
customerID_C00003474,0.0
customerID_C00003476,0.0
customerID_C00003477,0.0
customerID_C00003478,0.0
customerID_C00003480,0.0
customerID_C00003481,0.0
customerID_C00003483,0.0
customerID_C00003484,0.0
customerID_C00003486,0.0
customerID_C00003488,0.0
customerID_C00003489,0.0
customerID_C00003490,0.0
customerID_C00003491,0.0
customerID_C00003492,0.0
customerID_C00003493,0.0
customerID_C00003494,0.0
customerID_C00003495,0.0
customerID_C00003496,0.0
customerID_C00003497,0.0
customerID_C00003498,0.0
customerID_C00003500,0.0
customerID_C00003502,0.0
customerID_C00003503,0.0
customerID_C00003504,0.0
customerID_C00003505,0.0
customerID_C00003506,0.0
customerID_C00003507,0.0
customerID_C00003508,0.0
customerID_C00003509,0.0
customerID_C00003510,0.0
customerID_C00003511,0.0
customerID_C00003512,0.0
customerID_C00003513,0.0
customerID_C00003514,0.0
customerID_C00003515,0.0
customerID_C00003516,0.0
customerID_C00003517,0.0
customerID_C00003518,0.0
customerID_C00003519,0.0
customerID_C00003520,0.0
customerID_C00003522,0.0
customerID_C00003523,0.0
customerID_C00003524,0.0
customerID_C00003525,0.0
customerID_C00003526,0.0
customerID_C00003527,0.0
customerID_C00003528,0.0
customerID_C00003529,0.0
customerID_C00003530,0.0
customerID_C00003531,0.0
customerID_C00003532,0.0
customerID_C00003533,0.0
customerID_C00003535,0.0
customerID_C00003536,0.0
customerID_C00003537,0.0
customerID_C00003538,0.0
customerID_C00003539,0.0
customerID_C00003540,0.0
customerID_C00003541,0.0
customerID_C00003542,0.0
customerID_C00003543,0.0
customerID_C00003544,0.0
customerID_C00003547,0.0
customerID_C00003548,0.0
customerID_C00003550,0.0
customerID_C00003552,0.0
customerID_C00003553,0.0
customerID_C00003555,0.0
customerID_C00003556,0.0
customerID_C00003557,0.0
customerID_C00003558,0.0
customerID_C00003559,0.0
customerID_C00003560,0.0
customerID_C00003561,0.0
customerID_C00003562,0.0
customerID_C00003563,0.0
customerID_C00003564,0.0
customerID_C00003566,0.0
customerID_C00003567,0.0
customerID_C00003569,0.0
customerID_C00003570,0.0
customerID_C00003572,0.0
customerID_C00003573,0.0
customerID_C00003574,0.0
customerID_C00003575,0.0
customerID_C00003576,0.0
customerID_C00003578,0.0
customerID_C00003580,0.0
customerID_C00003581,0.0
customerID_C00003582,0.0
customerID_C00003583,0.0
customerID_C00003584,0.0
customerID_C00003585,0.0
customerID_C00003586,0.0
customerID_C00003589,0.0
customerID_C00003590,0.0
customerID_C00003591,0.0
customerID_C00003592,0.0
customerID_C00003595,0.0
customerID_C00003596,0.0
customerID_C00003597,0.0
customerID_C00003599,0.0
customerID_C00003601,0.0
customerID_C00003602,0.0
customerID_C00003603,0.0
customerID_C00003604,0.0
customerID_C00003605,0.0
customerID_C00003606,0.0
customerID_C00003608,0.0
customerID_C00003610,0.0
customerID_C00003611,0.0
customerID_C00003612,0.0
customerID_C00003613,0.0
customerID_C00003614,0.0
customerID_C00003616,0.0
customerID_C00003617,0.0
customerID_C00003621,0.0
customerID_C00003625,0.0
customerID_C00003626,0.0
customerID_C00003627,0.0
customerID_C00003630,0.0
customerID_C00003631,0.0
customerID_C00003632,0.0
customerID_C00003633,0.0
customerID_C00003634,0.0
customerID_C00003636,0.0
customerID_C00003637,0.0
customerID_C00003641,0.0
customerID_C00003643,0.0
customerID_C00003644,0.0
customerID_C00003645,0.0
customerID_C00003646,0.0
customerID_C00003647,0.0
customerID_C00003648,0.0
customerID_C00003649,0.0
customerID_C00003650,0.0
customerID_C00003651,0.0
customerID_C00003652,0.0
customerID_C00003653,0.0
customerID_C00003654,0.0
customerID_C00003656,0.0
customerID_C00003657,0.0
customerID_C00003658,0.0
customerID_C00003659,0.0
customerID_C00003662,0.0
customerID_C00003663,0.0
customerID_C00003664,0.0
customerID_C00003665,0.0
customerID_C00003666,0.0
customerID_C00003668,0.0
customerID_C00003669,0.0
customerID_C00003671,0.0
customerID_C00003673,0.0
customerID_C00003674,0.0
customerID_C00003675,0.0
customerID_C00003676,0.0
customerID_C00003677,0.0
customerID_C00003680,0.0
customerID_C00003681,0.0
customerID_C00003683,0.0
customerID_C00003684,0.0
customerID_C00003685,0.0
customerID_C00003688,0.0
customerID_C00003690,0.0
customerID_C00003691,0.0
customerID_C00003694,0.0
customerID_C00003695,0.0
customerID_C00003697,0.0
customerID_C00003698,0.0
customerID_C00003699,0.0
customerID_C00003701,0.0
customerID_C00003702,0.0
customerID_C00003703,0.0
customerID_C00003704,0.0
customerID_C00003705,0.0
customerID_C00003706,0.0
customerID_C00003707,0.0
customerID_C00003708,0.0
customerID_C00003710,0.0
customerID_C00003711,0.0
customerID_C00003712,0.0
customerID_C00003713,0.0
customerID_C00003714,0.0
customerID_C00003715,0.0
customerID_C00003716,0.0
customerID_C00003717,0.0
customerID_C00003719,0.0
customerID_C00003721,0.0
customerID_C00000021,0.0
customerID_C00003726,0.0
customerID_C00003728,0.0
customerID_C00003729,0.0
customerID_C00003731,0.0
customerID_C00003732,0.0
customerID_C00003733,0.0
customerID_C00003735,0.0
customerID_C00003737,0.0
customerID_C00003738,0.0
customerID_C00003739,0.0
customerID_C00003740,0.0
customerID_C00003741,0.0
customerID_C00003742,0.0
customerID_C00003743,0.0
customerID_C00003744,0.0
customerID_C00003746,0.0
customerID_C00003747,0.0
customerID_C00003748,0.0
customerID_C00003749,0.0
customerID_C00003750,0.0
customerID_C00003751,0.0
customerID_C00003752,0.0
customerID_C00003753,0.0
customerID_C00003758,0.0
customerID_C00003759,0.0
customerID_C00003760,0.0
customerID_C00003761,0.0
customerID_C00003762,0.0
customerID_C00003765,0.0
customerID_C00003766,0.0
customerID_C00003767,0.0
customerID_C00003768,0.0
customerID_C00003769,0.0
customerID_C00003770,0.0
customerID_C00003771,0.0
customerID_C00003772,0.0
customerID_C00003773,0.0
customerID_C00003774,0.0
customerID_C00003776,0.0
customerID_C00003777,0.0
customerID_C00003778,0.0
customerID_C00003780,0.0
customerID_C00003782,0.0
customerID_C00003783,0.0
customerID_C00003784,0.0
customerID_C00003786,0.0
customerID_C00003787,0.0
customerID_C00003788,0.0
customerID_C00003789,0.0
customerID_C00003790,0.0
customerID_C00003792,0.0
customerID_C00003793,0.0
customerID_C00003794,0.0
customerID_C00003795,0.0
customerID_C00003796,0.0
customerID_C00003797,0.0
customerID_C00003798,0.0
customerID_C00003799,0.0
customerID_C00003800,0.0
customerID_C00003805,0.0
customerID_C00003806,0.0
customerID_C00003807,0.0
customerID_C00003810,0.0
customerID_C00003811,0.0
customerID_C00000001,0.0
customerID_C00003813,0.0
customerID_C00003814,0.0
customerID_C00003815,0.0
customerID_C00003816,0.0
customerID_C00003818,0.0
customerID_C00003819,0.0
customerID_C00003820,0.0
customerID_C00003821,0.0
customerID_C00003822,0.0
customerID_C00003823,0.0
customerID_C00003824,0.0
customerID_C00003825,0.0
customerID_C00003826,0.0
customerID_C00003827,0.0
customerID_C00003828,0.0
customerID_C00003830,0.0
customerID_C00003831,0.0
customerID_C00003834,0.0
customerID_C00003835,0.0
customerID_C00003836,0.0
customerID_C00003837,0.0
customerID_C00003838,0.0
customerID_C00003839,0.0
customerID_C00003840,0.0
customerID_C00003841,0.0
customerID_C00003842,0.0
customerID_C00003843,0.0
customerID_C00003844,0.0
customerID_C00003846,0.0
customerID_C00003847,0.0
customerID_C00003849,0.0
customerID_C00003850,0.0
customerID_C00003852,0.0
customerID_C00003854,0.0
customerID_C00003856,0.0
customerID_C00003857,0.0
customerID_C00003858,0.0
customerID_C00003859,0.0
customerID_C00003860,0.0
customerID_C00003861,0.0
customerID_C00003862,0.0
customerID_C00003863,0.0
customerID_C00003867,0.0
customerID_C00003868,0.0
customerID_C00003870,0.0
customerID_C00003871,0.0
customerID_C00003872,0.0
customerID_C00003873,0.0
customerID_C00003874,0.0
customerID_C00003876,0.0
customerID_C00003877,0.0
customerID_C00003878,0.0
customerID_C00003879,0.0
customerID_C00003880,0.0
customerID_C00003882,0.0
customerID_C00003883,0.0
customerID_C00003884,0.0
customerID_C00003885,0.0
customerID_C00003886,0.0
customerID_C00003887,0.0
customerID_C00003889,0.0
customerID_C00003890,0.0
customerID_C00003892,0.0
customerID_C00003894,0.0
customerID_C00003895,0.0
customerID_C00003897,0.0
customerID_C00003898,0.0
customerID_C00003900,0.0
customerID_C00003901,0.0
customerID_C00003903,0.0
customerID_C00003904,0.0
customerID_C00003905,0.0
customerID_C00003907,0.0
customerID_C00003908,0.0
customerID_C00003909,0.0
customerID_C00003910,0.0
customerID_C00003911,0.0
customerID_C00003912,0.0
customerID_C00003913,0.0
customerID_C00003914,0.0
customerID_C00003916,0.0
customerID_C00003917,0.0
customerID_C00003918,0.0
customerID_C00003919,0.0
customerID_C00003921,0.0
customerID_C00003922,0.0
customerID_C00003923,0.0
customerID_C00003924,0.0
customerID_C00003925,0.0
customerID_C00003927,0.0
customerID_C00003930,0.0
customerID_C00003932,0.0
customerID_C00003933,0.0
customerID_C00003935,0.0
customerID_C00003936,0.0
customerID_C00003938,0.0
customerID_C00003940,0.0
customerID_C00003941,0.0
customerID_C00003942,0.0
customerID_C00003943,0.0
customerID_C00003944,0.0
customerID_C00003945,0.0
customerID_C00003946,0.0
customerID_C00003947,0.0
customerID_C00003948,0.0
customerID_C00003949,0.0
customerID_C00003950,0.0
customerID_C00003952,0.0
customerID_C00003954,0.0
customerID_C00003956,0.0
customerID_C00003957,0.0
customerID_C00003958,0.0
customerID_C00003959,0.0
customerID_C00003960,0.0
customerID_C00003961,0.0
customerID_C00003963,0.0
customerID_C00003965,0.0
customerID_C00003966,0.0
customerID_C00003967,0.0
customerID_C00003968,0.0
customerID_C00003969,0.0
customerID_C00003970,0.0
customerID_C00003971,0.0
customerID_C00003972,0.0
customerID_C00003973,0.0
customerID_C00003974,0.0
customerID_C00003975,0.0
customerID_C00003976,0.0
customerID_C00003977,0.0
customerID_C00003979,0.0
customerID_C00003980,0.0
customerID_C00003981,0.0
customerID_C00003982,0.0
customerID_C00003983,0.0
customerID_C00003985,0.0
customerID_C00003986,0.0
customerID_C00003987,0.0
customerID_C00003988,0.0
customerID_C00003989,0.0
customerID_C00003990,0.0
customerID_C00003991,0.0
customerID_C00003993,0.0
customerID_C00003994,0.0
customerID_C00003995,0.0
customerID_C00000002,0.0
customerID_C00003998,0.0
customerID_C00003999,0.0
customerID_C00004000,0.0
customerID_C00004001,0.0
customerID_C00004002,0.0
customerID_C00004004,0.0
customerID_C00004005,0.0
customerID_C00004006,0.0
